pincode,year,state,district,age_0_5,age_5_17,age_18_greater,total_enrollments,updates_5_17,updates_18_plus,total_updates,UER,UER_18_plus,NMR,NMR_adult,migration_category,NMR_quartile,NMR_bin,area_type,is_anomaly
827004,2025,Jharkhand,Bokaro,39,23,0,62,36,396,432,6.967741935483871,6.387096774193548,5.967741935483871,5.387096774193548,very_high_attraction,Q2,5-10,Low,False
827006,2025,Jharkhand,Bokaro,26,10,0,36,27,280,307,8.527777777777779,7.777777777777778,7.527777777777779,6.777777777777778,very_high_attraction,Q2,5-10,Low,False
827009,2025,Jharkhand,Bokaro,134,126,1,261,162,2410,2572,9.8544061302682,9.233716475095786,8.854406130268199,8.233716475095786,very_high_attraction,Q3,5-10,Medium,False
827010,2025,Jharkhand,Bokaro,223,166,0,389,385,4479,4864,12.503856041131105,11.51413881748072,11.503856041131105,10.51413881748072,extreme_attraction,Q3,10-20,Medium,False
827012,2025,Jharkhand,Bokaro,99,75,2,176,128,1265,1393,7.914772727272727,7.1875,6.914772727272728,6.1875,very_high_attraction,Q2,5-10,Medium,False
827013,2025,Jharkhand,Bokaro,696,440,4,1140,740,7197,7937,6.962280701754386,6.313157894736842,5.962280701754386,5.313157894736842,very_high_attraction,Q2,5-10,Very High,False
827014,2025,Jharkhand,Bokaro,32,17,0,49,57,952,1009,20.59183673469388,19.428571428571427,19.59183673469388,18.428571428571427,extreme_attraction,Q4,10-20,Low,False
827302,2025,Jharkhand,Bokaro,276,125,2,403,191,3587,3778,9.37468982630273,8.900744416873449,8.37468982630273,7.900744416873449,very_high_attraction,Q2,5-10,Medium,False
828101,2025,Jharkhand,Dhanbad,23,63,2,88,116,2431,2547,28.943181818181817,27.625,27.943181818181817,26.625,extreme_attraction,Q4,20-50,Low,False
828103,2025,Jharkhand,Dhanbad,30,15,0,45,45,901,946,21.022222222222226,20.022222222222226,20.022222222222226,19.022222222222226,extreme_attraction,Q4,20-50,Low,False
828104,2025,Jharkhand,Dhanbad,100,92,2,194,157,2483,2640,13.608247422680412,12.79896907216495,12.608247422680412,11.79896907216495,extreme_attraction,Q3,10-20,Medium,False
828105,2025,Jharkhand,Dhanbad,24,20,0,44,23,289,312,7.090909090909091,6.568181818181818,6.090909090909091,5.568181818181818,very_high_attraction,Q2,5-10,Low,False
828106,2025,Jharkhand,Dhanbad,43,43,3,89,66,1596,1662,18.674157303370787,17.93258426966292,17.674157303370787,16.93258426966292,extreme_attraction,Q4,10-20,Low,False
828109,2025,Jharkhand,Dhanbad,1605,888,17,2510,670,12413,13083,5.212350597609562,4.945418326693227,4.212350597609562,3.9454183266932272,high_attraction,Q1,2-5,Very High,False
828110,2025,Jharkhand,Dhanbad,51,50,0,101,63,855,918,9.089108910891088,8.465346534653465,8.089108910891088,7.465346534653465,very_high_attraction,Q2,5-10,Medium,False
828111,2025,Jharkhand,Dhanbad,190,144,9,343,241,4108,4349,12.67930029154519,11.97667638483965,11.67930029154519,10.97667638483965,extreme_attraction,Q3,10-20,Medium,False
828113,2025,Jharkhand,Dhanbad,411,376,17,804,457,8338,8795,10.93905472636816,10.370646766169154,9.93905472636816,9.370646766169154,very_high_attraction,Q3,5-10,High,False
828114,2025,Jharkhand,Dhanbad,50,43,2,95,120,1699,1819,19.147368421052636,17.88421052631579,18.147368421052636,16.88421052631579,extreme_attraction,Q4,10-20,Low,False
828115,2025,Jharkhand,Dhanbad,29,26,1,56,35,454,489,8.732142857142858,8.107142857142858,7.732142857142858,7.107142857142858,very_high_attraction,Q2,5-10,Low,False
828116,2025,Jharkhand,Dhanbad,106,109,1,216,236,5342,5578,25.824074074074076,24.73148148148148,24.824074074074076,23.73148148148148,extreme_attraction,Q4,20-50,Medium,False
828119,2025,Jharkhand,Dhanbad,44,32,4,80,29,360,389,4.8625,4.5,3.8625,3.5,high_attraction,Q1,2-5,Low,False
828120,2025,Jharkhand,Dhanbad,26,30,0,56,14,309,323,5.767857142857143,5.517857142857143,4.767857142857143,4.517857142857143,high_attraction,Q1,2-5,Low,False
828121,2025,Jharkhand,Dhanbad,96,60,1,157,89,1778,1867,11.89171974522293,11.32484076433121,10.89171974522293,10.32484076433121,extreme_attraction,Q3,10-20,Medium,False
828122,2025,Jharkhand,Dhanbad,68,68,0,136,73,725,798,5.867647058823529,5.330882352941177,4.867647058823529,4.330882352941177,high_attraction,Q1,2-5,Medium,False
828125,2025,Jharkhand,Dhanbad,79,49,1,129,83,1662,1745,13.527131782945736,12.883720930232558,12.527131782945736,11.883720930232558,extreme_attraction,Q3,10-20,Medium,False
828126,2025,Jharkhand,Dhanbad,15,24,0,39,34,416,450,11.538461538461538,10.666666666666666,10.538461538461538,9.666666666666666,extreme_attraction,Q3,10-20,Low,False
828127,2025,Jharkhand,Dhanbad,40,16,0,56,32,266,298,5.321428571428571,4.75,4.321428571428571,3.75,high_attraction,Q1,2-5,Low,False
828129,2025,Jharkhand,Dhanbad,33,18,1,52,32,410,442,8.5,7.884615384615385,7.5,6.884615384615385,very_high_attraction,Q2,5-10,Low,False
828130,2025,Jharkhand,Dhanbad,116,72,0,188,158,1886,2044,10.872340425531917,10.03191489361702,9.872340425531917,9.03191489361702,very_high_attraction,Q3,5-10,Medium,False
828133,2025,Jharkhand,Dhanbad,22,18,0,40,25,234,259,6.475,5.85,5.475,4.85,very_high_attraction,Q1,5-10,Low,False
828134,2025,Jharkhand,Bokaro,329,157,0,486,415,14499,14914,30.68724279835391,29.83333333333333,29.68724279835391,28.83333333333333,extreme_attraction,Q4,20-50,Medium,False
828201,2025,Jharkhand,Dhanbad,672,413,11,1096,277,6300,6577,6.000912408759124,5.748175182481752,5.000912408759124,4.748175182481752,very_high_attraction,Q1,5-10,Very High,False
828202,2025,Jharkhand,Dhanbad,109,60,1,170,75,1367,1442,8.48235294117647,8.041176470588235,7.482352941176471,7.041176470588235,very_high_attraction,Q2,5-10,Medium,False
828203,2025,Jharkhand,Dhanbad,130,60,2,192,162,2659,2821,14.692708333333334,13.848958333333334,13.692708333333334,12.848958333333334,extreme_attraction,Q4,10-20,Medium,False
828204,2025,Jharkhand,Dhanbad,183,76,1,260,123,3158,3281,12.61923076923077,12.146153846153846,11.61923076923077,11.146153846153846,extreme_attraction,Q3,10-20,Medium,False
828205,2025,Jharkhand,Dhanbad,745,276,3,1024,448,12258,12706,12.408203125,11.970703125,11.408203125,10.970703125,extreme_attraction,Q3,10-20,Very High,False
828206,2025,Jharkhand,Dhanbad,38,8,0,46,33,807,840,18.26086956521739,17.543478260869566,17.26086956521739,16.543478260869566,extreme_attraction,Q4,10-20,Low,False
828207,2025,Jharkhand,Dhanbad,25,23,1,49,60,975,1035,21.12244897959184,19.897959183673468,20.12244897959184,18.897959183673468,extreme_attraction,Q4,20-50,Low,False
828301,2025,Jharkhand,Dhanbad,72,50,4,126,76,1500,1576,12.507936507936508,11.904761904761903,11.507936507936508,10.904761904761903,extreme_attraction,Q3,10-20,Medium,False
828302,2025,Jharkhand,Dhanbad,37,31,1,69,61,979,1040,15.07246376811594,14.18840579710145,14.07246376811594,13.18840579710145,extreme_attraction,Q4,10-20,Low,False
828303,2025,Jharkhand,Bokaro,83,54,1,138,118,1086,1204,8.72463768115942,7.869565217391305,7.72463768115942,6.869565217391305,very_high_attraction,Q2,5-10,Medium,False
828304,2025,Jharkhand,Dhanbad,23,24,1,48,62,1210,1272,26.5,25.20833333333333,25.5,24.20833333333333,extreme_attraction,Q4,20-50,Low,False
828305,2025,Jharkhand,Dhanbad,229,59,0,288,120,1659,1779,6.177083333333333,5.760416666666667,5.177083333333333,4.760416666666667,very_high_attraction,Q1,5-10,Medium,False
828306,2025,Jharkhand,Dhanbad,126,67,0,193,120,2043,2163,11.207253886010363,10.585492227979277,10.207253886010363,9.585492227979277,extreme_attraction,Q3,10-20,Medium,False
828307,2025,Jharkhand,Dhanbad,147,61,1,209,119,1570,1689,8.08133971291866,7.511961722488039,7.081339712918661,6.511961722488039,very_high_attraction,Q2,5-10,Medium,False
828309,2025,Jharkhand,Dhanbad,28,23,0,51,30,275,305,5.980392156862745,5.392156862745098,4.980392156862745,4.392156862745098,high_attraction,Q1,2-5,Low,False
828401,2025,Jharkhand,Dhanbad,150,97,1,248,148,2074,2222,8.959677419354838,8.362903225806452,7.959677419354838,7.362903225806452,very_high_attraction,Q2,5-10,Medium,False
828402,2025,Jharkhand,Dhanbad,227,102,0,329,243,5331,5574,16.94224924012158,16.203647416413375,15.94224924012158,15.203647416413377,extreme_attraction,Q4,10-20,Medium,False
828403,2025,Jharkhand,Bokaro,86,64,1,151,239,2888,3127,20.70860927152318,19.125827814569536,19.70860927152318,18.125827814569536,extreme_attraction,Q4,10-20,Medium,False
828404,2025,Jharkhand,Bokaro,23,21,0,44,40,272,312,7.090909090909091,6.181818181818182,6.090909090909091,5.181818181818182,very_high_attraction,Q2,5-10,Low,False
829101,2025,Jharkhand,Ramgarh,80,54,0,134,81,1110,1191,8.888059701492537,8.283582089552239,7.888059701492537,7.2835820895522385,very_high_attraction,Q2,5-10,Medium,False
829102,2025,Jharkhand,Ramgarh,52,23,1,76,66,1079,1145,15.06578947368421,14.197368421052632,14.06578947368421,13.197368421052632,extreme_attraction,Q4,10-20,Low,False
829103,2025,Jharkhand,Ramgarh,59,21,0,80,51,854,905,11.3125,10.675,10.3125,9.675,extreme_attraction,Q3,10-20,Low,False
829104,2025,Jharkhand,Bokaro,50,17,0,67,91,1001,1092,16.29850746268657,14.940298507462687,15.298507462686567,13.940298507462687,extreme_attraction,Q4,10-20,Low,False
829105,2025,Jharkhand,Ramgarh,48,24,0,72,86,1883,1969,27.34722222222222,26.15277777777778,26.34722222222222,25.15277777777778,extreme_attraction,Q4,20-50,Low,False
829106,2025,Jharkhand,Ramgarh,29,16,0,45,90,1091,1181,26.244444444444444,24.244444444444444,25.244444444444444,23.244444444444444,extreme_attraction,Q4,20-50,Low,False
829107,2025,Jharkhand,Bokaro,82,61,0,143,127,2478,2605,18.216783216783217,17.32867132867133,17.216783216783217,16.32867132867133,extreme_attraction,Q4,10-20,Medium,False
829109,2025,Jharkhand,Hazaribagh,41,16,0,57,22,345,367,6.43859649122807,6.052631578947368,5.43859649122807,5.052631578947368,very_high_attraction,Q1,5-10,Low,False
829110,2025,Jharkhand,Ramgarh,577,256,1,834,540,8665,9205,11.037170263788967,10.38968824940048,10.037170263788967,9.38968824940048,extreme_attraction,Q3,10-20,High,False
829111,2025,Jharkhand,Bokaro,115,79,0,194,207,3586,3793,19.551546391752577,18.484536082474225,18.551546391752577,17.484536082474225,extreme_attraction,Q4,10-20,Medium,False
829112,2025,Jharkhand,Bokaro,118,88,0,206,163,2259,2422,11.75728155339806,10.966019417475728,10.75728155339806,9.966019417475728,extreme_attraction,Q3,10-20,Medium,False
829113,2025,Jharkhand,Bokaro,26,22,0,48,33,397,430,8.958333333333334,8.270833333333334,7.958333333333334,7.270833333333334,very_high_attraction,Q2,5-10,Low,False
829114,2025,Jharkhand,Bokaro,44,33,0,77,49,348,397,5.155844155844156,4.51948051948052,4.155844155844156,3.51948051948052,high_attraction,Q1,2-5,Low,False
829116,2025,Jharkhand,Bokaro,29,25,0,54,50,962,1012,18.74074074074074,17.814814814814813,17.74074074074074,16.814814814814813,extreme_attraction,Q4,10-20,Low,False
829117,2025,Jharkhand,Ramgarh,175,92,0,267,171,2308,2479,9.284644194756554,8.644194756554308,8.284644194756554,7.644194756554308,very_high_attraction,Q2,5-10,Medium,False
829118,2025,Jharkhand,Ramgarh,21,15,0,36,32,314,346,9.61111111111111,8.722222222222221,8.61111111111111,7.722222222222221,very_high_attraction,Q2,5-10,Low,False
829119,2025,Jharkhand,Ramgarh,46,49,2,97,90,1364,1454,14.989690721649485,14.061855670103093,13.989690721649485,13.061855670103093,extreme_attraction,Q4,10-20,Low,False
829121,2025,Jharkhand,Bokaro,191,153,0,344,174,1670,1844,5.3604651162790695,4.854651162790698,4.3604651162790695,3.854651162790698,high_attraction,Q1,2-5,Medium,False
829122,2025,Jharkhand,Ramgarh,156,119,4,279,213,3014,3227,11.5663082437276,10.802867383512543,10.5663082437276,9.802867383512543,extreme_attraction,Q3,10-20,Medium,False
829123,2025,Jharkhand,Bokaro,55,40,0,95,47,757,804,8.463157894736842,7.968421052631579,7.463157894736842,6.968421052631579,very_high_attraction,Q2,5-10,Low,False
829127,2025,Jharkhand,Bokaro,25,11,0,36,61,1446,1507,41.86111111111112,40.16666666666666,40.86111111111112,39.16666666666666,extreme_attraction,Q4,20-50,Low,True
829128,2025,Jharkhand,Bokaro,16,20,0,36,50,275,325,9.02777777777778,7.638888888888889,8.027777777777779,6.638888888888889,very_high_attraction,Q2,5-10,Low,False
829129,2025,Jharkhand,Hazaribagh,20,25,0,45,41,620,661,14.688888888888888,13.77777777777778,13.688888888888888,12.77777777777778,extreme_attraction,Q4,10-20,Low,False
829132,2025,Jharkhand,Bokaro,23,11,0,34,30,341,371,10.911764705882351,10.029411764705882,9.911764705882351,9.029411764705882,very_high_attraction,Q3,5-10,Low,False
829133,2025,Jharkhand,Ramgarh,16,17,0,33,19,204,223,6.757575757575758,6.181818181818182,5.757575757575758,5.181818181818182,very_high_attraction,Q1,5-10,Low,False
829134,2025,Jharkhand,Ramgarh,51,29,1,81,96,1528,1624,20.049382716049383,18.8641975308642,19.049382716049383,17.864197530864196,extreme_attraction,Q4,10-20,Low,False
829135,2025,Jharkhand,Ramgarh,15,21,0,36,36,600,636,17.666666666666668,16.666666666666668,16.666666666666668,15.666666666666668,extreme_attraction,Q4,10-20,Low,False
829143,2025,Jharkhand,Ramgarh,16,20,1,37,29,220,249,6.72972972972973,5.945945945945946,5.72972972972973,4.945945945945946,very_high_attraction,Q1,5-10,Low,False
829144,2025,Jharkhand,Bokaro,146,80,1,227,165,1689,1854,8.167400881057269,7.440528634361233,7.167400881057269,6.440528634361233,very_high_attraction,Q2,5-10,Medium,False
829150,2025,Jharkhand,Ramgarh,94,19,0,113,65,835,900,7.964601769911504,7.389380530973451,6.964601769911504,6.389380530973451,very_high_attraction,Q2,5-10,Medium,False
829202,2025,Jharkhand,Latehar,530,249,5,784,676,8131,8807,11.23341836734694,10.371173469387756,10.23341836734694,9.371173469387756,extreme_attraction,Q3,10-20,High,False
829203,2025,Jharkhand,Latehar,215,154,1,370,401,4831,5232,14.14054054054054,13.056756756756757,13.14054054054054,12.056756756756757,extreme_attraction,Q4,10-20,Medium,False
829204,2025,Jharkhand,Latehar,100,90,0,190,300,4018,4318,22.726315789473684,21.147368421052636,21.726315789473684,20.147368421052636,extreme_attraction,Q4,20-50,Medium,False
829205,2025,Jharkhand,Ranchi,50,28,0,78,96,1393,1489,19.08974358974359,17.858974358974358,18.08974358974359,16.858974358974358,extreme_attraction,Q4,10-20,Low,False
829206,2025,Jharkhand,Latehar,199,128,0,327,422,4874,5296,16.195718654434252,14.905198776758407,15.195718654434252,13.905198776758407,extreme_attraction,Q4,10-20,Medium,False
829207,2025,Jharkhand,Latehar,123,81,1,205,335,4342,4677,22.814634146341465,21.180487804878048,21.814634146341465,20.180487804878048,extreme_attraction,Q4,20-50,Medium,False
829208,2025,Jharkhand,Ranchi,35,17,0,52,53,579,632,12.153846153846152,11.134615384615383,11.153846153846152,10.134615384615383,extreme_attraction,Q3,10-20,Low,False
829210,2025,Jharkhand,Ranchi,16,14,0,30,37,291,328,10.933333333333334,9.7,9.933333333333334,8.7,very_high_attraction,Q3,5-10,Low,False
829301,2025,Jharkhand,Bokaro,183,129,3,315,216,3689,3905,12.396825396825395,11.71111111111111,11.396825396825395,10.71111111111111,extreme_attraction,Q3,10-20,Medium,False
831001,2025,Jharkhand,East Singhbhum,218,42,2,262,101,1860,1961,7.484732824427481,7.099236641221374,6.484732824427481,6.099236641221374,very_high_attraction,Q2,5-10,Medium,False
831002,2025,Jharkhand,West Singhbhum,1459,688,24,2171,942,16623,17565,8.090741593735606,7.656840165822202,7.090741593735606,6.656840165822202,very_high_attraction,Q2,5-10,Very High,False
831003,2025,Jharkhand,East Singhbhum,139,23,1,163,153,1577,1730,10.613496932515336,9.674846625766872,9.613496932515336,8.674846625766872,very_high_attraction,Q3,5-10,Medium,False
831004,2025,Jharkhand,East Singhbhum,359,77,9,445,386,3876,4262,9.57752808988764,8.710112359550562,8.57752808988764,7.710112359550562,very_high_attraction,Q2,5-10,Medium,False
831005,2025,Jharkhand,East Singhbhum,222,27,1,250,229,3220,3449,13.796,12.88,12.796,11.88,extreme_attraction,Q4,10-20,Medium,False
831006,2025,Jharkhand,East Singhbhum,184,41,0,225,84,1665,1749,7.773333333333333,7.4,6.773333333333333,6.4,very_high_attraction,Q2,5-10,Medium,False
831007,2025,Jharkhand,Purbi Singhbhum,51,16,0,67,32,559,591,8.82089552238806,8.343283582089553,7.82089552238806,7.343283582089553,very_high_attraction,Q2,5-10,Low,False
831008,2025,Jharkhand,Purbi Singhbhum,39,14,0,53,27,311,338,6.377358490566038,5.867924528301887,5.377358490566038,4.867924528301887,very_high_attraction,Q1,5-10,Low,False
831009,2025,Jharkhand,East Singhbhum,188,31,4,223,118,1666,1784,8.0,7.4708520179372195,7.0,6.47085201793722,very_high_attraction,Q2,5-10,Medium,False
831011,2025,Jharkhand,East Singhbhum,246,60,11,317,99,1748,1847,5.826498422712934,5.514195583596215,4.826498422712934,4.514195583596215,high_attraction,Q1,2-5,Medium,False
831012,2025,Jharkhand,Purbi Singhbhum,622,300,26,948,360,4037,4397,4.638185654008439,4.258438818565401,3.6381856540084394,3.258438818565401,high_attraction,Q1,2-5,High,False
831013,2025,Jharkhand,Seraikela-Kharsawan,244,86,7,337,213,2827,3040,9.020771513353116,8.388724035608309,8.020771513353116,7.388724035608309,very_high_attraction,Q2,5-10,Medium,False
831015,2025,Jharkhand,East Singhbhum,64,17,2,83,50,451,501,6.036144578313253,5.433734939759036,5.036144578313253,4.433734939759036,very_high_attraction,Q1,5-10,Low,False
831016,2025,Jharkhand,East Singhbhum,25,17,1,43,54,424,478,11.116279069767442,9.86046511627907,10.116279069767442,8.86046511627907,extreme_attraction,Q3,10-20,Low,False
831017,2025,Jharkhand,East Singhbhum,164,30,3,197,107,1188,1295,6.573604060913706,6.030456852791878,5.573604060913706,5.030456852791878,very_high_attraction,Q1,5-10,Medium,False
831018,2025,Jharkhand,Purbi Singhbhum,82,15,0,97,42,629,671,6.917525773195877,6.484536082474227,5.917525773195877,5.484536082474227,very_high_attraction,Q2,5-10,Low,False
832101,2025,Jharkhand,East Singhbhum,535,107,2,644,298,3689,3987,6.190993788819876,5.728260869565218,5.190993788819876,4.728260869565218,very_high_attraction,Q1,5-10,High,False
832102,2025,Jharkhand,East Singhbhum,220,115,2,337,112,2588,2700,8.011869436201781,7.679525222551929,7.011869436201781,6.679525222551929,very_high_attraction,Q2,5-10,Medium,False
832104,2025,Jharkhand,East Singhbhum,503,376,12,891,224,3460,3684,4.134680134680135,3.88327721661055,3.134680134680135,2.88327721661055,high_attraction,Q1,2-5,High,False
832105,2025,Jharkhand,East Singhbhum,643,218,20,881,194,3277,3471,3.939841089670829,3.719636776390465,2.9398410896708285,2.719636776390465,high_attraction,Q1,2-5,High,False
832106,2025,Jharkhand,East Singhbhum,39,11,0,50,23,308,331,6.62,6.16,5.62,5.16,very_high_attraction,Q1,5-10,Low,False
832107,2025,Jharkhand,Purbi Singhbhum,89,79,1,169,173,2105,2278,13.4792899408284,12.455621301775148,12.4792899408284,11.455621301775148,extreme_attraction,Q3,10-20,Medium,False
832108,2025,Jharkhand,Seraikela-Kharsawan,268,141,5,414,258,2686,2944,7.111111111111111,6.48792270531401,6.111111111111111,5.48792270531401,very_high_attraction,Q2,5-10,Medium,False
832109,2025,Jharkhand,Seraikela-Kharsawan,41,9,1,51,14,292,306,6.0,5.725490196078432,5.0,4.725490196078432,high_attraction,Q1,2-5,Low,False
832110,2025,Jharkhand,East Singhbhum,538,201,25,764,178,2152,2330,3.049738219895288,2.816753926701571,2.049738219895288,1.8167539267015709,high_attraction,Q1,2-5,High,False
832301,2025,Jharkhand,Purbi Singhbhum,572,179,0,751,177,1791,1968,2.6205059920106524,2.384820239680426,1.6205059920106524,1.384820239680426,high_attraction,Q1,1-2,High,False
832302,2025,Jharkhand,East Singhbhum,432,179,0,611,144,2287,2431,3.978723404255319,3.743044189852701,2.978723404255319,2.7430441898527005,high_attraction,Q1,2-5,High,False
832303,2025,Jharkhand,East Singhbhum,355,141,8,504,256,6758,7014,13.916666666666666,13.408730158730158,12.916666666666666,12.408730158730158,extreme_attraction,Q4,10-20,High,False
832304,2025,Jharkhand,East Singhbhum,100,53,1,154,100,2439,2539,16.48701298701299,15.837662337662335,15.487012987012989,14.837662337662335,extreme_attraction,Q4,10-20,Medium,False
832401,2025,Jharkhand,Seraikela-Kharsawan,420,168,0,588,373,4395,4768,8.108843537414966,7.474489795918367,7.108843537414966,6.474489795918367,very_high_attraction,Q2,5-10,High,False
832402,2025,Jharkhand,Seraikela-Kharsawan,126,27,0,153,41,454,495,3.235294117647059,2.9673202614379086,2.235294117647059,1.9673202614379088,high_attraction,Q1,2-5,Medium,False
832403,2025,Jharkhand,Seraikela-Kharsawan,235,68,0,303,171,1771,1942,6.409240924092409,5.8448844884488445,5.409240924092409,4.8448844884488445,very_high_attraction,Q1,5-10,Medium,False
832404,2025,Jharkhand,Seraikela-kharsawan,339,128,2,469,257,1759,2016,4.298507462686567,3.750533049040512,3.298507462686567,2.7505330490405115,high_attraction,Q1,2-5,Medium,False
833101,2025,Jharkhand,Seraikela-kharsawan,127,52,1,180,84,1138,1222,6.788888888888889,6.322222222222222,5.788888888888889,5.322222222222222,very_high_attraction,Q2,5-10,Medium,False
833102,2025,Jharkhand,West Singhbhum,943,349,1,1293,730,8921,9651,7.464037122969837,6.899458623356535,6.464037122969837,5.899458623356535,very_high_attraction,Q2,5-10,Very High,False
833103,2025,Jharkhand,West Singhbhum,238,40,0,278,264,3124,3388,12.18705035971223,11.237410071942444,11.18705035971223,10.237410071942444,extreme_attraction,Q3,10-20,Medium,False
833104,2025,Jharkhand,West Singhbhum,497,225,4,726,464,8205,8669,11.940771349862258,11.301652892561984,10.940771349862258,10.301652892561984,extreme_attraction,Q3,10-20,High,False
833105,2025,Jharkhand,West Singhbhum,175,122,1,298,474,4227,4701,15.7751677852349,14.18456375838926,14.7751677852349,13.18456375838926,extreme_attraction,Q4,10-20,Medium,False
833106,2025,Jharkhand,West Singhbhum,55,29,0,84,70,1604,1674,19.928571428571427,19.09523809523809,18.928571428571427,18.09523809523809,extreme_attraction,Q4,10-20,Low,False
833201,2025,Jharkhand,Pashchimi Singhbhum,1093,986,35,2114,873,14423,15296,7.235572374645223,6.822611163670766,6.235572374645223,5.822611163670766,very_high_attraction,Q2,5-10,Very High,False
833203,2025,Jharkhand,West Singhbhum,210,94,0,304,79,1343,1422,4.677631578947368,4.417763157894737,3.677631578947368,3.417763157894737,high_attraction,Q1,2-5,Medium,False
833212,2025,Jharkhand,West Singhbhum,74,14,0,88,19,341,360,4.090909090909091,3.875,3.090909090909091,2.875,high_attraction,Q1,2-5,Low,False
833214,2025,Jharkhand,West Singhbhum,871,608,5,1484,789,12519,13308,8.967654986522911,8.435983827493262,7.967654986522911,7.435983827493262,very_high_attraction,Q2,5-10,Very High,False
833215,2025,Jharkhand,West Singhbhum,231,226,1,458,261,5433,5694,12.43231441048035,11.862445414847162,11.43231441048035,10.862445414847162,extreme_attraction,Q3,10-20,Medium,False
833216,2025,Jharkhand,Seraikela-Kharsawan,283,140,2,425,124,3103,3227,7.592941176470588,7.301176470588235,6.592941176470588,6.301176470588235,very_high_attraction,Q2,5-10,Medium,False
833217,2025,Jharkhand,West Singhbhum,28,13,0,41,18,463,481,11.731707317073171,11.292682926829269,10.731707317073171,10.292682926829269,extreme_attraction,Q3,10-20,Low,False
833218,2025,Jharkhand,West Singhbhum,120,62,1,183,100,1879,1979,10.814207650273223,10.26775956284153,9.814207650273223,9.26775956284153,very_high_attraction,Q3,5-10,Medium,False
833219,2025,Jharkhand,Seraikela-Kharsawan,84,75,1,160,89,1754,1843,11.51875,10.9625,10.51875,9.9625,extreme_attraction,Q3,10-20,Medium,False
833220,2025,Jharkhand,Seraikela-Kharsawan,251,127,7,385,108,2154,2262,5.875324675324675,5.594805194805195,4.875324675324675,4.594805194805195,high_attraction,Q1,2-5,Medium,False
833221,2025,Jharkhand,West Singhbhum,26,28,0,54,20,220,240,4.444444444444445,4.074074074074074,3.4444444444444446,3.0740740740740744,high_attraction,Q1,2-5,Low,False
834001,2025,Jharkhand,Ranchi,1314,950,66,2330,1560,16633,18193,7.808154506437768,7.13862660944206,6.808154506437768,6.13862660944206,very_high_attraction,Q2,5-10,Very High,False
834002,2025,Jharkhand,Ranchi,771,604,62,1437,250,2493,2743,1.9088378566457895,1.7348643006263047,0.9088378566457898,0.7348643006263047,moderate_attraction,Q1,0-1,Very High,False
834003,2025,Jharkhand,Ranchi,254,114,15,383,211,2116,2327,6.075718015665796,5.524804177545692,5.075718015665796,4.524804177545692,very_high_attraction,Q1,5-10,Medium,False
